
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
  -0.022  -0.019   0.162  -0.113  -0.121   0.034   0.362  -0.066  -0.062   0.034   0.000   0.086
   0.020  -0.704   1.000  -0.143  -0.373  -0.159   0.329   0.524  -0.001  -0.077  -0.089  -0.550  -0.073   0.337   0.042  -0.021  -0.335  -0.056   0.107   0.042   0.038  -0.035   0.123   0.170   0.095   0.155   0.174   0.181   0.221   0.167  -0.208
   0.001   0.032   0.005   0.137  -0.008  -0.020   0.061   0.011  -0.002  -0.038  -0.054   0.006   0.010  -0.020   0.073  -0.039  -0.024   0.053  -0.011  -0.024  -0.031   0.055  -0.020   0.005   0.009  -0.025  -0.043  -0.082  -0.001  -0.006  -0.025
   0.001   0.007  -0.183   0.111   0.096  -0.054  -0.304  -0.077   0.007  -0.097  -0.064  -0.134
   0.005  -0.240  -0.143   1.000  -0.451   0.108   0.368  -0.071   0.099  -0.059   0.056  -0.135  -0.660   0.327  -0.021   0.463  -0.145   0.048  -0.049   0.014  -0.054   0.022  -0.056  -0.075  -0.054  -0.076  -0.067  -0.080  -0.062  -0.092   0.002
  -0.027   0.160  -0.020   0.012   0.046   0.053  -0.295   0.156  -0.082   0.009  -0.042  -0.121   0.068   0.029  -0.007  -0.054   0.073  -0.040   0.143  -0.051   0.003  -0.055   0.007   0.011  -0.002   0.004   0.033   0.020   0.024   0.009   0.005
   0.004   0.011  -0.028   0.013   0.009  -0.005  -0.042   0.044   0.019   0.010   0.088  -0.002
  -0.005   0.061  -0.373  -0.451   1.000  -0.041  -0.072  -0.273   0.000   0.117   0.045   0.284   0.296  -0.522   0.033  -0.163   0.306  -0.028  -0.039  -0.047   0.057  -0.045  -0.078  -0.055  -0.027  -0.085  -0.066  -0.059  -0.092  -0.013   0.099
  -0.023  -0.040   0.005  -0.083   0.017   0.033   0.160  -0.261   0.040   0.053   0.074   0.059  -0.099  -0.012  -0.041   0.070  -0.073   0.009  -0.109   0.089   0.005   0.020   0.018  -0.029   0.014   0.030   0.003   0.045   0.004   0.014   0.034
   0.004   0.008   0.122  -0.063  -0.019   0.057   0.073   0.097   0.035   0.117  -0.038   0.080
   0.108  -0.062  -0.159   0.108  -0.041   1.000   0.070  -0.034  -0.010   0.027   0.084   0.014  -0.021   0.056  -0.531   0.054  -0.041   0.355  -0.009  -0.171  -0.086  -0.022  -0.075  -0.174  -0.220  -0.192  -0.176  -0.168  -0.195  -0.213   0.067
  -0.064   0.067   0.012  -0.051   0.047   0.024  -0.043   0.004  -0.240   0.054  -0.001  -0.001  -0.001   0.045  -0.007  -0.020   0.023  -0.120  -0.015  -0.001   0.117   0.020   0.018  -0.078   0.009   0.015   0.070   0.070   0.052   0.044   0.060
   0.073   0.071  -0.019   0.007   0.011   0.023  -0.091   0.090   0.026   0.067  -0.003   0.073
   0.023  -0.607   0.329   0.368  -0.072   0.070   1.000   0.296  -0.012  -0.026   0.003  -0.678  -0.462   0.100  -0.077   0.348  -0.155   0.045   0.080  -0.007   0.033  -0.069  -0.037  -0.039  -0.057  -0.037  -0.036  -0.040  -0.083  -0.117  -0.077
   0.015   0.028  -0.027   0.069   0.044  -0.017  -0.056   0.036  -0.050   0.000  -0.004  -0.024   0.022   0.025  -0.002   0.009   0.011  -0.010   0.005   0.003  -0.010  -0.019   0.016   0.001   0.026   0.011   0.016   0.010   0.022   0.018   0.011
   0.016   0.013  -0.052   0.072   0.048  -0.038  -0.132   0.127   0.063   0.000   0.057  -0.041
  -0.023  -0.263   0.524  -0.071  -0.273  -0.034   0.296   1.000   0.139  -0.011  -0.104  -0.699   0.006   0.433   0.098  -0.297  -0.578  -0.304   0.205   0.166   0.172   0.004   0.096   0.066   0.015   0.120   0.067   0.074   0.063  -0.023  -0.158
   0.141  -0.051  -0.142   0.096   0.057  -0.058  -0.022   0.051  -0.057   0.010  -0.113  -0.007   0.037  -0.027   0.012  -0.034   0.014   0.009   0.096   0.016   0.053  -0.045  -0.027  -0.039   0.014  -0.028  -0.015  -0.037  -0.014  -0.018  -0.014
  -0.026  -0.021  -0.046   0.043   0.019  -0.029  -0.020   0.020  -0.007  -0.001   0.000  -0.093
  -0.075  -0.017  -0.001   0.099   0.000  -0.010  -0.012   0.139   1.000   0.060  -0.048  -0.001  -0.037   0.023   0.044  -0.416   0.138  -0.093  -0.391   0.118   0.002  -0.057  -0.047  -0.072  -0.030  -0.034  -0.055  -0.036   0.008  -0.069   0.053
  -0.011   0.035   0.039  -0.056  -0.022   0.066  -0.111   0.022  -0.039   0.007   0.011  -0.182  -0.023  -0.006  -0.031   0.030  -0.002   0.002   0.057  -0.039   0.013   0.081  -0.042   0.003   0.041   0.034   0.067   0.039   0.009   0.036   0.019
   0.026   0.036   0.055  -0.056  -0.026   0.025   0.071   0.018  -0.046   0.056  -0.022   0.012
  -0.250   0.063  -0.077  -0.059   0.117   0.027  -0.026  -0.011   0.060   1.000  -0.007   0.196   0.144  -0.354   0.071   0.086  -0.306  -0.078  -0.415   0.010  -0.035   0.193   0.164   0.168   0.152   0.162   0.146   0.149   0.097   0.148   0.053
  -0.044  -0.007   0.055   0.051   0.029   0.020   0.052  -0.092  -0.012   0.013   0.052   0.017  -0.076  -0.001  -0.013  -0.005   0.019  -0.019  -0.047  -0.010   0.023   0.044   0.025  -0.041  -0.051  -0.034  -0.031  -0.018  -0.032  -0.035  -0.012
  -0.021  -0.024  -0.005   0.025   0.018  -0.014  -0.059   0.073   0.033   0.039  -0.029   0.044
  -0.019  -0.037  -0.089   0.056   0.045   0.084   0.003  -0.104  -0.048  -0.007   1.000  -0.056   0.012   0.021   0.148   0.153   0.041   0.057  -0.078  -0.358   0.033  -0.001  -0.058  -0.023  -0.057  -0.056  -0.030  -0.017   0.004  -0.014  -0.001
  -0.007   0.007  -0.031   0.004   0.015   0.029  -0.012  -0.015  -0.044   0.003   0.025   0.002  -0.013  -0.032   0.010  -0.012   0.011  -0.026  -0.023  -0.009  -0.012   0.015   0.050  -0.025   0.002   0.009   0.007   0.028   0.007  -0.001  -0.001
   0.003  -0.009   0.000   0.006   0.008   0.008   0.004   0.016   0.001  -0.001   0.011   0.001
  -0.052   0.484  -0.550  -0.135   0.284   0.014  -0.678  -0.699  -0.001   0.196  -0.056   1.000   0.157  -0.519  -0.085  -0.149   0.250   0.033   0.045   0.002   0.000   0.052  -0.029  -0.014   0.021  -0.045  -0.031  -0.035  -0.032   0.075   0.184
  -0.125   0.030   0.140  -0.074  -0.036   0.076   0.030  -0.086   0.044  -0.013   0.029   0.006  -0.039  -0.006  -0.013   0.024  -0.004   0.015  -0.022   0.019   0.009  -0.001  -0.012  -0.025  -0.025   0.018   0.003   0.031  -0.003   0.004   0.024
   0.019   0.012   0.036  -0.043  -0.016   0.025   0.033  -0.012  -0.036   0.089  -0.020   0.073
  -0.011   0.346  -0.073  -0.660   0.296  -0.021  -0.462   0.006  -0.037   0.144   0.012   0.157   1.000  -0.478   0.058  -0.640   0.392  -0.034  -0.216  -0.029  -0.029   0.016   0.045   0.036   0.035   0.048   0.038   0.047   0.049   0.014  -0.013
   0.014  -0.064   0.008  -0.045  -0.047   0.007   0.114  -0.073   0.037   0.029   0.008   0.054  -0.047  -0.019   0.031  -0.046  -0.053  -0.002  -0.046  -0.002   0.000   0.082   0.006   0.019   0.008  -0.006  -0.005   0.005  -0.017  -0.004  -0.005
  -0.010   0.006   0.049  -0.042  -0.026   0.019   0.071  -0.048  -0.036   0.019  -0.047   0.005
   0.088  -0.250   0.337   0.327  -0.522   0.056   0.100   0.433   0.023  -0.354   0.021  -0.519  -0.478   1.000  -0.002   0.346  -0.517   0.020  -0.004  -0.032   0.005  -0.023   0.006  -0.021  -0.046  -0.002  -0.002  -0.002   0.033  -0.013  -0.098
   0.092   0.016  -0.136   0.042   0.019  -0.064  -0.063   0.125  -0.039   0.017  -0.028  -0.022   0.070   0.016  -0.006  -0.015   0.008  -0.007   0.042  -0.014  -0.011  -0.020   0.010   0.015   0.008  -0.017   0.000  -0.033   0.009  -0.008  -0.018
  -0.013  -0.018  -0.034   0.020  -0.006  -0.006  -0.003  -0.046   0.018  -0.118   0.022  -0.051
  -0.106   0.024   0.042  -0.021   0.033  -0.531  -0.077   0.098   0.044   0.071   0.148  -0.085   0.058  -0.002   1.000  -0.046   0.007  -0.659  -0.076   0.122  -0.230   0.043   0.100   0.115   0.136   0.137   0.137   0.139   0.141   0.155  -0.055
   0.030   0.017  -0.050   0.031  -0.038   0.045  -0.017   0.006   0.060  -0.001  -0.044  -0.020  -0.002  -0.034   0.059  -0.031  -0.043  -0.032   0.028  -0.012   0.000   0.029  -0.039   0.105  -0.007  -0.039  -0.031  -0.030  -0.023  -0.030  -0.039
  -0.029  -0.049   0.009  -0.017  -0.007   0.006   0.019  -0.088   0.007  -0.040   0.027  -0.069
   0.009  -0.237  -0.021   0.463  -0.163   0.054   0.348  -0.297  -0.416   0.086   0.153  -0.149  -0.640   0.346  -0.046   1.000  -0.273   0.187  -0.159  -0.243  -0.001   0.030  -0.013   0.009   0.011  -0.027   0.017  -0.021  -0.024   0.039   0.016
  -0.041   0.074  -0.001   0.026   0.020  -0.031   0.000   0.029  -0.008  -0.006   0.066   0.043   0.013   0.044   0.002   0.024   0.007  -0.029  -0.094   0.006  -0.044  -0.008   0.056   0.016  -0.026  -0.005  -0.013  -0.016   0.018  -0.006   0.009
   0.011  -0.008  -0.038   0.041   0.014  -0.009  -0.090   0.038   0.067  -0.055   0.040   0.043
   0.055   0.222  -0.335  -0.145   0.306  -0.041  -0.155  -0.578   0.138  -0.306   0.041   0.250   0.392  -0.517   0.007  -0.273   1.000   0.184  -0.259   0.015  -0.222  -0.071  -0.098  -0.070  -0.019  -0.099  -0.082  -0.061  -0.030  -0.060   0.061
  -0.050  -0.023   0.083  -0.101  -0.056   0.020   0.004  -0.005   0.056  -0.011   0.048  -0.030  -0.022   0.001   0.004   0.006  -0.010  -0.008  -0.022  -0.054  -0.037   0.061  -0.005   0.071   0.018   0.028   0.021   0.029   0.000   0.026  -0.010
   0.004   0.018   0.080  -0.074  -0.040   0.036   0.119  -0.050  -0.042  -0.005   0.004   0.054
   0.132  -0.034  -0.056   0.048  -0.028   0.355   0.045  -0.304  -0.093  -0.078   0.057   0.033  -0.034   0.020  -0.659   0.187   0.184   1.000  -0.055  -0.348  -0.313  -0.045  -0.118  -0.114  -0.147  -0.173  -0.125  -0.110  -0.118  -0.122   0.019
   0.020  -0.049   0.004  -0.043   0.028  -0.059   0.009   0.031   0.026   0.005   0.080   0.033   0.014   0.056  -0.002  -0.005   0.015  -0.001  -0.076  -0.041  -0.106   0.027   0.096   0.030   0.008   0.038   0.040   0.038   0.032   0.040   0.021
   0.033   0.041  -0.016   0.019  -0.001  -0.013   0.005   0.018  -0.038  -0.033  -0.003   0.099
   0.084  -0.035   0.107  -0.049  -0.039  -0.009   0.080   0.205  -0.391  -0.415  -0.078   0.045  -0.216  -0.004  -0.076  -0.159  -0.259  -0.055   1.000   0.063   0.098  -0.066  -0.027  -0.035  -0.067  -0.024  -0.024  -0.029  -0.064  -0.032  -0.056
   0.032  -0.007  -0.038   0.058   0.041  -0.003  -0.015  -0.010  -0.004  -0.043  -0.097   0.057   0.047  -0.024   0.005   0.019   0.030   0.031   0.072   0.069   0.049  -0.161  -0.036  -0.061   0.003  -0.006  -0.022  -0.001   0.005  -0.009   0.002
  -0.004  -0.011  -0.059   0.049   0.038  -0.029  -0.053  -0.023   0.008   0.008   0.025  -0.072
  -0.036   0.055   0.042   0.014  -0.047  -0.171  -0.007   0.166   0.118   0.010  -0.358   0.002  -0.029  -0.032   0.122  -0.243   0.015  -0.348   0.063   1.000  -0.338   0.004   0.016   0.017   0.061   0.075   0.006   0.045   0.006  -0.019   0.052
  -0.024   0.032   0.044  -0.034  -0.027   0.013  -0.064   0.041  -0.020  -0.007  -0.022  -0.070   0.008  -0.062  -0.038   0.046  -0.002   0.021   0.062   0.004   0.070  -0.023  -0.197   0.065   0.004   0.004   0.006  -0.020  -0.005   0.002  -0.010
   0.010   0.014   0.032  -0.057  -0.029   0.014   0.049  -0.054  -0.017  -0.025   0.010  -0.008
  -0.035   0.001   0.038  -0.054   0.057  -0.086   0.033   0.172   0.002  -0.035   0.033   0.000  -0.029   0.005  -0.230  -0.001  -0.222  -0.313   0.098  -0.338   1.000   0.002   0.020   0.021   0.023   0.037   0.014  -0.030   0.020   0.017   0.003
  -0.018  -0.003   0.021   0.038   0.026  -0.001   0.051  -0.079  -0.026  -0.021  -0.007   0.015  -0.030  -0.013  -0.061   0.034   0.045   0.077   0.025   0.061   0.031  -0.069   0.063  -0.203  -0.007  -0.004  -0.033  -0.013  -0.024  -0.025   0.010
  -0.039  -0.028   0.016   0.013   0.010   0.003   0.024   0.078   0.013   0.066  -0.032  -0.054
  -0.671   0.070  -0.035   0.022  -0.045  -0.022  -0.069   0.004  -0.057   0.193  -0.001   0.052   0.016  -0.023   0.043   0.030  -0.071  -0.045  -0.066   0.004   0.002   1.000   0.692   0.667   0.660   0.677   0.667   0.690   0.666   0.632  -0.027
   0.047  -0.010  -0.046   0.234   0.074  -0.071   0.010   0.013   0.000   0.012   0.004   0.051   0.002   0.006  -0.027  -0.023   0.074  -0.038   0.026  -0.028   0.040  -0.054   0.029  -0.033  -0.332  -0.220  -0.222  -0.201  -0.197  -0.207  -0.194
  -0.213  -0.210  -0.017   0.023  -0.002  -0.010  -0.003   0.004  -0.001  -0.025   0.023   0.088
  -0.703  -0.032   0.123  -0.056  -0.078  -0.075  -0.037   0.096  -0.047   0.164  -0.058  -0.029   0.045   0.006   0.100  -0.013  -0.098  -0.118  -0.027   0.016   0.020   0.692   1.000   0.732   0.721   0.741   0.740   0.761   0.742   0.700  -0.067
   0.062  -0.013  -0.053   0.261   0.080  -0.070   0.015   0.014   0.000   0.014  -0.027   0.054   0.007  -0.004   0.000  -0.044   0.065  -0.048   0.037  -0.027   0.050  -0.048   0.027  -0.033  -0.217  -0.329  -0.246  -0.229  -0.212  -0.224  -0.210
  -0.227  -0.229  -0.037   0.016  -0.011   0.000  -0.045  -0.015  -0.002  -0.039  -0.033   0.064
  -0.690  -0.088   0.170  -0.075  -0.055  -0.174  -0.039   0.066  -0.072   0.168  -0.023  -0.014   0.036  -0.021   0.115   0.009  -0.070  -0.114  -0.035   0.017   0.021   0.667   0.732   1.000   0.728   0.736   0.740   0.761   0.752   0.718  -0.065
   0.054  -0.052  -0.007   0.267   0.078  -0.075   0.039  -0.018   0.047  -0.002  -0.003   0.073   0.008  -0.013  -0.012  -0.021   0.068  -0.018   0.013  -0.031   0.033  -0.055   0.032  -0.044  -0.215  -0.234  -0.357  -0.233  -0.215  -0.225  -0.214
  -0.231  -0.229  -0.044   0.032  -0.005  -0.008  -0.040  -0.016  -0.002  -0.070  -0.007   0.084
  -0.666  -0.019   0.095  -0.054  -0.027  -0.220  -0.057   0.015  -0.030   0.152  -0.057   0.021   0.035  -0.046   0.136   0.011  -0.019  -0.147  -0.067   0.061   0.023   0.660   0.721   0.728   1.000   0.733   0.733   0.756   0.743   0.708  -0.113
   0.112  -0.053  -0.067   0.257   0.082  -0.108   0.035   0.026   0.044  -0.009  -0.021   0.065   0.003  -0.005   0.004  -0.024   0.065  -0.025   0.020  -0.027   0.022  -0.053   0.018  -0.013  -0.208  -0.227  -0.246  -0.325  -0.206  -0.222  -0.215
  -0.231  -0.235  -0.031   0.020  -0.008  -0.005  -0.026  -0.015  -0.012  -0.047  -0.034   0.068
  -0.703  -0.016   0.155  -0.076  -0.085  -0.192  -0.037   0.120  -0.034   0.162  -0.056  -0.045   0.048  -0.002   0.137  -0.027  -0.099  -0.173  -0.024   0.075   0.037   0.677   0.741   0.736   0.733   1.000   0.745   0.766   0.751   0.707  -0.088
   0.068  -0.028  -0.044   0.273   0.065  -0.060   0.027   0.009   0.024  -0.009  -0.033   0.042   0.009  -0.013  -0.004  -0.028   0.066  -0.013   0.049  -0.026   0.027  -0.056   0.014  -0.035  -0.212  -0.230  -0.243  -0.226  -0.287  -0.219  -0.206
  -0.222  -0.226  -0.050   0.034  -0.002  -0.025  -0.061  -0.027  -0.012  -0.041  -0.014   0.071
  -0.678  -0.078   0.174  -0.067  -0.066  -0.176  -0.036   0.067  -0.055   0.146  -0.030  -0.031   0.038  -0.002   0.137   0.017  -0.082  -0.125  -0.024   0.006   0.014   0.667   0.740   0.740   0.733   0.745   1.000   0.773   0.762   0.722  -0.094
   0.086   0.013  -0.072   0.279   0.084  -0.060   0.024   0.004   0.015  -0.012  -0.033   0.057   0.000  -0.017   0.017  -0.038   0.063  -0.019   0.031  -0.025   0.033  -0.048   0.016  -0.038  -0.209  -0.236  -0.249  -0.229  -0.208  -0.306  -0.211
  -0.218  -0.227  -0.070   0.044   0.004  -0.019  -0.073  -0.030   0.001  -0.055  -0.017   0.065
  -0.681  -0.085   0.181  -0.080  -0.059  -0.168  -0.040   0.074  -0.036   0.149  -0.017  -0.035   0.047  -0.002   0.139  -0.021  -0.061  -0.110  -0.029   0.045  -0.030   0.690   0.761   0.761   0.756   0.766   0.773   1.000   0.786   0.742  -0.136
   0.122  -0.053  -0.108   0.291   0.081  -0.071   0.022   0.014   0.024  -0.010  -0.024   0.047   0.017  -0.015   0.014  -0.033   0.063  -0.024   0.038  -0.049   0.026  -0.046   0.021  -0.022  -0.216  -0.239  -0.255  -0.236  -0.214  -0.232  -0.302
  -0.229  -0.238  -0.065   0.050   0.014  -0.025  -0.078  -0.037   0.001  -0.070  -0.038   0.067
  -0.677  -0.117   0.221  -0.062  -0.092  -0.195  -0.083   0.063   0.008   0.097   0.004  -0.032   0.049   0.033   0.141  -0.024  -0.030  -0.118  -0.064   0.006   0.020   0.666   0.742   0.752   0.743   0.751   0.762   0.786   1.000   0.744  -0.115
   0.073  -0.012  -0.068   0.272   0.073  -0.061   0.023   0.001   0.027  -0.005  -0.026   0.046   0.000  -0.004   0.005  -0.045   0.072  -0.012   0.039  -0.039   0.019  -0.040   0.029  -0.038  -0.208  -0.230  -0.248  -0.233  -0.207  -0.220  -0.209
  -0.265  -0.231  -0.048   0.032   0.016  -0.005  -0.111  -0.020  -0.005  -0.055  -0.029   0.068
  -0.662  -0.095   0.167  -0.092  -0.013  -0.213  -0.117  -0.023  -0.069   0.148  -0.014   0.075   0.014  -0.013   0.155   0.039  -0.060  -0.122  -0.032  -0.019   0.017   0.632   0.700   0.718   0.708   0.707   0.722   0.742   0.744   1.000  -0.077
   0.023  -0.012  -0.010   0.256   0.078  -0.053   0.054  -0.028   0.036  -0.014  -0.030   0.056   0.005  -0.006   0.025  -0.022   0.045  -0.025   0.014  -0.023   0.021  -0.042   0.027  -0.035  -0.198  -0.217  -0.240  -0.223  -0.193  -0.205  -0.193
  -0.209  -0.280  -0.037   0.029   0.011  -0.009  -0.143  -0.065   0.014  -0.090  -0.042   0.081
  -0.397   0.145  -0.208   0.002   0.099   0.067  -0.077  -0.158   0.053   0.053  -0.001   0.184  -0.013  -0.098  -0.055   0.016   0.061   0.019  -0.056   0.052   0.003  -0.027  -0.067  -0.065  -0.113  -0.088  -0.094  -0.136  -0.115  -0.077   1.000
  -0.779   0.289   0.626  -0.058  -0.040  -0.022   0.022  -0.010   0.048  -0.019   0.060   0.014  -0.024  -0.015  -0.045   0.039   0.027   0.011  -0.032  -0.008   0.013  -0.006  -0.007  -0.004  -0.034  -0.003  -0.035  -0.040  -0.032  -0.017   0.001
   0.008   0.031  -0.014  -0.010  -0.044  -0.001   0.126  -0.033  -0.050  -0.033   0.038   0.073
   0.438   0.046   0.001  -0.027  -0.023  -0.064   0.015   0.141  -0.011  -0.044  -0.007  -0.125   0.014   0.092   0.030  -0.041  -0.050   0.020   0.032  -0.024  -0.018   0.047   0.062   0.054   0.112   0.068   0.086   0.122   0.073   0.023  -0.779
   1.000  -0.449  -0.734   0.045   0.132  -0.128  -0.015   0.078  -0.033   0.066   0.011   0.036   0.034  -0.001  -0.061  -0.015   0.057  -0.032   0.034  -0.008   0.000  -0.063   0.025   0.015   0.022  -0.011   0.009   0.039   0.006  -0.029  -0.031
  -0.043  -0.055   0.052  -0.017  -0.029  -0.022   0.176   0.173   0.022   0.051   0.001   0.019
  -0.198  -0.071   0.032   0.160  -0.040   0.067   0.028  -0.051   0.035  -0.007   0.007   0.030  -0.064   0.016   0.017   0.074  -0.023  -0.049  -0.007   0.032  -0.003  -0.010  -0.013  -0.052  -0.053  -0.028   0.013  -0.053  -0.012  -0.012   0.289
  -0.449   1.000   0.171  -0.038  -0.100   0.083  -0.013  -0.007  -0.014  -0.046  -0.052  -0.043  -0.027   0.005   0.060   0.008  -0.055   0.008  -0.014   0.045   0.007   0.049  -0.020  -0.020   0.005  -0.009   0.002  -0.022  -0.007   0.012   0.033
   0.042   0.035  -0.026  -0.067  -0.151   0.069  -0.183  -0.097   0.033  -0.014  -0.003  -0.036
  -0.349  -0.014   0.005  -0.020   0.005   0.012  -0.027  -0.142   0.039   0.055  -0.031   0.140   0.008  -0.136  -0.050  -0.001   0.083   0.004  -0.038   0.044   0.021  -0.046  -0.053  -0.007  -0.067  -0.044  -0.072  -0.108  -0.068  -0.010   0.626
  -0.734   0.171   1.000  -0.035  -0.041   0.057  -0.014  -0.044   0.016  -0.019  -0.009  -0.023  -0.019  -0.023   0.041  -0.018  -0.026   0.010   0.001  -0.007   0.019   0.028  -0.040   0.003  -0.010   0.017   0.003  -0.014   0.002   0.027   0.026
   0.040   0.043  -0.054   0.021   0.015  -0.091  -0.068  -0.174  -0.070  -0.063   0.003   0.044
  -0.242  -0.110   0.137   0.012  -0.083  -0.051   0.069   0.096  -0.056   0.051   0.004  -0.074  -0.045   0.042   0.031   0.026  -0.101  -0.043   0.058  -0.034   0.038   0.234   0.261   0.267   0.257   0.273   0.279   0.291   0.272   0.256  -0.058
   0.045  -0.038  -0.035   1.000   0.093  -0.050   0.017   0.025   0.122  -0.156  -0.096  -0.013  -0.080  -0.176   0.010  -0.027   0.192   0.110   0.103  -0.072   0.002  -0.070   0.043  -0.115  -0.534  -0.508  -0.600  -0.534  -0.501  -0.553  -0.536
  -0.483  -0.484  -0.463   0.550   0.304  -0.394  -0.106   0.019  -0.033  -0.070  -0.075  -0.142
  -0.061  -0.033  -0.008   0.046   0.017   0.047   0.044   0.057  -0.022   0.029   0.015  -0.036  -0.047   0.019  -0.038   0.020  -0.056   0.028   0.041  -0.027   0.026   0.074   0.080   0.078   0.082   0.065   0.084   0.081   0.073   0.078  -0.040
   0.132  -0.100  -0.041   0.093   1.000  -0.558  -0.134  -0.114  -0.111   0.257  -0.104   0.179   0.004   0.005  -0.021  -0.170   0.294  -0.222   0.149  -0.073   0.134  -0.255   0.143  -0.061  -0.002  -0.015  -0.076   0.013   0.033  -0.093  -0.031
  -0.115  -0.189  -0.024   0.016  -0.031  -0.082   0.112   0.068  -0.075  -0.041  -0.016   0.079
   0.057  -0.049  -0.020   0.053   0.033   0.024  -0.017  -0.058   0.066   0.020   0.029   0.076   0.007  -0.064   0.045  -0.031   0.020  -0.059  -0.003   0.013  -0.001  -0.071  -0.070  -0.075  -0.108  -0.060  -0.060  -0.071  -0.061  -0.053  -0.022
  -0.128   0.083   0.057  -0.050  -0.558   1.000  -0.274  -0.344  -0.150  -0.150  -0.012  -0.311  -0.082  -0.069   0.200  -0.006  -0.264   0.100  -0.027  -0.040  -0.091   0.326  -0.066   0.014   0.062   0.064   0.122   0.105   0.038   0.105   0.108
   0.192   0.231  -0.067   0.068   0.237   0.091  -0.201  -0.149   0.059   0.132   0.099  -0.084
  -0.011   0.015   0.061  -0.295   0.160  -0.043  -0.056  -0.022  -0.111   0.052  -0.012   0.030   0.114  -0.063  -0.017   0.000   0.004   0.009  -0.015  -0.064   0.051   0.010   0.015   0.039   0.035   0.027   0.024   0.022   0.023   0.054   0.022
  -0.015  -0.013  -0.014   0.017  -0.134  -0.274   1.000  -0.383   0.139  -0.062   0.098   0.385  -0.095  -0.013   0.000   0.236  -0.198   0.094  -0.381   0.220  -0.046  -0.013  -0.055  -0.025  -0.054  -0.037  -0.078  -0.072  -0.028  -0.029  -0.033
  -0.018  -0.053   0.043   0.001   0.025   0.001  -0.073   0.085   0.064  -0.010  -0.076   0.001
   0.017   0.041   0.011   0.156  -0.261   0.004   0.036   0.051   0.022  -0.092  -0.015  -0.086  -0.073   0.125   0.006   0.029  -0.005   0.031  -0.010   0.041  -0.079   0.013   0.014  -0.018   0.026   0.009   0.004   0.014   0.001  -0.028  -0.010
   0.078  -0.007  -0.044   0.025  -0.114  -0.344  -0.383   1.000  -0.040  -0.091  -0.071  -0.096   0.256   0.058  -0.111  -0.093   0.290  -0.034   0.265  -0.166   0.024  -0.148  -0.047   0.063  -0.007  -0.038   0.046  -0.020  -0.022  -0.021  -0.045
  -0.006  -0.057  -0.132   0.045  -0.112  -0.142   0.093   0.027  -0.122  -0.065  -0.040   0.007
  -0.036   0.057  -0.002  -0.082   0.040  -0.240  -0.050  -0.057  -0.039  -0.012  -0.044   0.044   0.037  -0.039   0.060  -0.008   0.056   0.026  -0.004  -0.020  -0.026   0.000   0.000   0.047   0.044   0.024   0.015   0.024   0.027   0.036   0.048
  -0.033  -0.014   0.016   0.122  -0.111  -0.150   0.139  -0.040   1.000  -0.138   0.098   0.047   0.073   0.059   0.009   0.080  -0.028   0.243  -0.087  -0.032  -0.318  -0.051   0.125   0.080  -0.029  -0.002  -0.167  -0.194  -0.173  -0.178  -0.171
  -0.250  -0.191   0.072   0.024   0.007  -0.083   0.038   0.041  -0.016  -0.034  -0.072  -0.021
   0.018   0.008  -0.038   0.009   0.053   0.054   0.000   0.010   0.007   0.013   0.003  -0.013   0.029   0.017  -0.001  -0.006  -0.011   0.005  -0.043  -0.007  -0.021   0.012   0.014  -0.002  -0.009  -0.009  -0.012  -0.010  -0.005  -0.014  -0.019
   0.066  -0.046  -0.019  -0.156   0.257  -0.150  -0.062  -0.091  -0.138   1.000   0.109   0.106   0.110   0.006  -0.255  -0.296  -0.321  -0.296   0.053   0.188   0.185   0.096   0.048   0.063   0.017  -0.021   0.033   0.090   0.050   0.090   0.079
  -0.004   0.073   0.142  -0.133  -0.085   0.010   0.042   0.049   0.054  -0.012  -0.003   0.101
   0.026   0.027  -0.054  -0.042   0.074  -0.001  -0.004  -0.113   0.011   0.052   0.025   0.029   0.008  -0.028  -0.044   0.066   0.048   0.080  -0.097  -0.022  -0.007   0.004  -0.027  -0.003  -0.021  -0.033  -0.033  -0.024  -0.026  -0.030   0.060
   0.011  -0.052  -0.009  -0.096  -0.104  -0.012   0.098  -0.071   0.098   0.109   1.000  -0.005  -0.132   0.077  -0.555   0.261   0.245   0.080  -0.466  -0.397  -0.233   0.248   0.081   0.105  -0.071  -0.001  -0.023  -0.030  -0.049   0.027  -0.003
  -0.046   0.028   0.107  -0.031  -0.012   0.023   0.099   0.175  -0.077  -0.245  -0.293   0.023
  -0.031   0.028   0.006  -0.121   0.059  -0.001  -0.024  -0.007  -0.182   0.017   0.002   0.006   0.054  -0.022  -0.020   0.043  -0.030   0.033   0.057  -0.070   0.015   0.051   0.054   0.073   0.065   0.042   0.057   0.047   0.046   0.056   0.014
   0.036  -0.043  -0.023  -0.013   0.179  -0.311   0.385  -0.096   0.047   0.106  -0.005   1.000   0.100  -0.010   0.155  -0.303   0.007  -0.080  -0.309   0.157  -0.026  -0.335   0.134   0.006  -0.014  -0.003  -0.056  -0.007   0.023  -0.039   0.001
  -0.070  -0.033  -0.068   0.146   0.020  -0.090   0.007   0.057   0.050   0.025  -0.003   0.094
